date,Alameda,Contra Costa,Fresno,Kern,Los Angeles,Orange,Riverside,Sacramento,San Bernardino,San Diego,San Joaquin,Santa Clara,Stanislaus,Tulare,Ventura
2020-06-21,1.7142857142857142,2.142857142857143,1,1.4285714285714286,34,7,4.571428571428571,0.5714285714285714,2.2857142857142856,2.7142857142857144,0.8571428571428571,0.42857142857142855,0.42857142857142855,2.142857142857143,1
2020-06-22,1.5714285714285714,2.5714285714285716,0.8571428571428571,1.2857142857142858,33.42857142857143,8,5.142857142857143,0.7142857142857143,2.142857142857143,2.857142857142857,1.1428571428571428,0.42857142857142855,0.5714285714285714,2,1
2020-06-23,1.5714285714285714,2.2857142857142856,0.5714285714285714,1.2857142857142858,33,8.428571428571429,5,1,2.7142857142857144,3.5714285714285716,1.2857142857142858,0.5714285714285714,0.7142857142857143,1.7142857142857142,0.8571428571428571
2020-06-24,1.7142857142857142,2.2857142857142856,0.7142857142857143,1.5714285714285714,33,10,5.142857142857143,1.1428571428571428,3.142857142857143,3.7142857142857144,1.2857142857142858,0.7142857142857143,0.8571428571428571,1.5714285714285714,1
2020-06-25,1.2857142857142858,2.5714285714285716,0.7142857142857143,1.4285714285714286,32.57142857142857,9.857142857142858,5.714285714285714,1.1428571428571428,3.5714285714285716,3.2857142857142856,1.1428571428571428,0.8571428571428571,0.8571428571428571,1.8571428571428572,1.1428571428571428
2020-06-26,1.4285714285714286,1.7142857142857142,0.5714285714285714,1.8571428571428572,32.285714285714285,9.285714285714286,5.857142857142857,1.1428571428571428,4.714285714285714,3.4285714285714284,1.2857142857142858,0.7142857142857143,1.4285714285714286,2,0.7142857142857143
2020-06-27,1.1428571428571428,1.5714285714285714,0.8571428571428571,2.2857142857142856,30.428571428571427,9.142857142857142,6.142857142857143,0.7142857142857143,4.857142857142857,3.7142857142857144,1.1428571428571428,0.5714285714285714,1.4285714285714286,1.8571428571428572,0.7142857142857143
2020-06-28,1.1428571428571428,1.4285714285714286,0.8571428571428571,2.2857142857142856,31.857142857142858,10.571428571428571,6.285714285714286,0.7142857142857143,5.428571428571429,3.5714285714285716,1,0.5714285714285714,1.8571428571428572,1.4285714285714286,0.5714285714285714
2020-06-29,1,1,1.1428571428571428,2.2857142857142856,32.714285714285715,9.857142857142858,6.571428571428571,0.7142857142857143,7,3.857142857142857,0.7142857142857143,0.5714285714285714,2,1.7142857142857142,1
2020-06-30,0.8571428571428571,1.1428571428571428,1.2857142857142858,2.5714285714285716,35,10.714285714285714,6.857142857142857,0.7142857142857143,7.571428571428571,3.5714285714285716,0.8571428571428571,0.5714285714285714,1.8571428571428572,1.7142857142857142,1
2020-07-01,0.7142857142857143,1.2857142857142858,1.2857142857142858,2.857142857142857,33.714285714285715,10,7.428571428571429,0.7142857142857143,7.285714285714286,4.142857142857143,0.7142857142857143,0.42857142857142855,2,2.142857142857143,0.8571428571428571
2020-07-02,1.2857142857142858,1.2857142857142858,2.142857142857143,3,36,10,7.571428571428571,0.8571428571428571,7.285714285714286,5.285714285714286,1,0.5714285714285714,1.8571428571428572,2,0.8571428571428571
2020-07-03,1.1428571428571428,1.4285714285714286,2.2857142857142856,3,35.857142857142854,10.142857142857142,7.571428571428571,1.1428571428571428,6.857142857142857,5.714285714285714,1.2857142857142858,0.8571428571428571,1.7142857142857142,2,0.8571428571428571
2020-07-04,1.2857142857142858,1.7142857142857142,2,2.5714285714285716,36.42857142857143,11,7.714285714285714,1.2857142857142858,7.285714285714286,5.714285714285714,1.2857142857142858,1.1428571428571428,1.7142857142857142,2.5714285714285716,0.7142857142857143
2020-07-05,1,1.7142857142857142,2,2.7142857142857144,36.714285714285715,10.285714285714286,7.857142857142857,1.4285714285714286,7.428571428571429,6,1.8571428571428572,1.4285714285714286,1.2857142857142858,2.857142857142857,0.5714285714285714
2020-07-06,1,2,1.7142857142857142,3.142857142857143,36.714285714285715,10.714285714285714,8.142857142857142,1.2857142857142858,8.714285714285714,6,2.2857142857142856,1.7142857142857142,1,2.7142857142857144,0.14285714285714285
2020-07-07,1.2857142857142858,1.8571428571428572,1.8571428571428572,3.142857142857143,36.142857142857146,10.857142857142858,8.857142857142858,1.4285714285714286,8.428571428571429,5.571428571428571,2.7142857142857144,1.5714285714285714,1.2857142857142858,2.5714285714285716,0.2857142857142857
2020-07-08,1.5714285714285714,1.5714285714285714,2,2.5714285714285716,37,11.571428571428571,9.857142857142858,1.4285714285714286,8.571428571428571,5.857142857142857,3.142857142857143,1.5714285714285714,1.1428571428571428,2.142857142857143,0.42857142857142855
2020-07-09,1.1428571428571428,1.5714285714285714,1.2857142857142858,2.7142857142857144,35.857142857142854,11.571428571428571,9,1.7142857142857142,9,4.714285714285714,3,2,1.8571428571428572,2,0.42857142857142855
2020-07-10,1.4285714285714286,1.5714285714285714,1.5714285714285714,2.857142857142857,37.285714285714285,11.428571428571429,10.285714285714286,1.5714285714285714,8.857142857142858,5.285714285714286,3.2857142857142856,1.8571428571428572,1.7142857142857142,1.7142857142857142,1
2020-07-11,1.5714285714285714,1.4285714285714286,2,3,37.714285714285715,12.285714285714286,11.142857142857142,1.7142857142857142,8.714285714285714,5.857142857142857,3.7142857142857144,1.5714285714285714,2,2,1.2857142857142858
2020-07-12,1.8571428571428572,1.1428571428571428,2.142857142857143,2.857142857142857,35.714285714285715,12.142857142857142,11,2.142857142857143,9.285714285714286,6.571428571428571,4.285714285714286,1.5714285714285714,2.4285714285714284,2,1.5714285714285714
2020-07-13,2,0.8571428571428571,2.2857142857142856,3.2857142857142856,38.714285714285715,12,10.571428571428571,2.4285714285714284,8.285714285714286,7.571428571428571,5,1.4285714285714286,2.4285714285714284,2.142857142857143,1.7142857142857142
2020-07-14,2,0.7142857142857143,2.5714285714285716,3.142857142857143,41,11,10.571428571428571,2.142857142857143,9.142857142857142,8.428571428571429,5.285714285714286,1.5714285714285714,2.4285714285714284,2.4285714285714284,1.7142857142857142
2020-07-15,1.8571428571428572,1,2.2857142857142856,3.5714285714285716,41.142857142857146,11.142857142857142,10.571428571428571,2.4285714285714284,10.714285714285714,8.285714285714286,5.428571428571429,1.7142857142857142,2.4285714285714284,2.5714285714285716,1.5714285714285714
2020-07-16,2,0.8571428571428571,2.7142857142857144,3.4285714285714284,42.857142857142854,12,11.285714285714286,2.142857142857143,11.571428571428571,9.142857142857142,5.857142857142857,1,2.5714285714285716,2.4285714285714284,1.8571428571428572
2020-07-17,2.2857142857142856,1.5714285714285714,2.857142857142857,3.2857142857142856,42.142857142857146,12.285714285714286,9.857142857142858,2.2857142857142856,13.285714285714286,8.571428571428571,5.857142857142857,1,3.142857142857143,2.2857142857142856,1.4285714285714286
2020-07-18,2,1.7142857142857142,3,3.857142857142857,42,11.714285714285714,10.142857142857142,2.4285714285714284,13.571428571428571,8.142857142857142,6.142857142857143,1.1428571428571428,3.7142857142857144,1.4285714285714286,1.2857142857142858
2020-07-19,1.8571428571428572,1.7142857142857142,3,3.857142857142857,43.285714285714285,12.428571428571429,11,2.7142857142857144,13.857142857142858,7.428571428571429,6.714285714285714,1,3.7142857142857144,1,1.1428571428571428
2020-07-20,1.7142857142857142,1.7142857142857142,3.2857142857142856,3.5714285714285716,41.142857142857146,12.428571428571429,12.285714285714286,3,14.428571428571429,6.857142857142857,6.714285714285714,1,4.142857142857143,0.8571428571428571,1.1428571428571428
2020-07-21,1.5714285714285714,1.8571428571428572,3.4285714285714284,3.5714285714285716,40.57142857142857,13.428571428571429,11.714285714285714,3.4285714285714284,15,6.428571428571429,7.285714285714286,0.8571428571428571,4.285714285714286,0.5714285714285714,1.2857142857142858
2020-07-22,1.5714285714285714,1.7142857142857142,3.857142857142857,3.7142857142857144,42.285714285714285,13,11,3.5714285714285716,14.714285714285714,6.142857142857143,7.714285714285714,0.8571428571428571,4.428571428571429,0.42857142857142855,1.5714285714285714
2020-07-23,1.7142857142857142,2.142857142857143,3.857142857142857,4,41,12.571428571428571,11.571428571428571,3.857142857142857,16,5.857142857142857,8,1.1428571428571428,4.142857142857143,0.7142857142857143,1.4285714285714286
2020-07-24,1.1428571428571428,1.2857142857142858,4.142857142857143,4.285714285714286,41.42857142857143,13.571428571428571,12.857142857142858,4.142857142857143,14.857142857142858,5.857142857142857,8,1.1428571428571428,4.428571428571429,0.7142857142857143,1.2857142857142858
2020-07-25,1.5714285714285714,1.1428571428571428,4.714285714285714,4.142857142857143,43.857142857142854,13.285714285714286,12.571428571428571,4.857142857142857,17.428571428571427,6.285714285714286,8.571428571428571,1.1428571428571428,4,1.1428571428571428,1.4285714285714286
2020-07-26,1.4285714285714286,1.1428571428571428,5.571428571428571,4.571428571428571,45.142857142857146,12.714285714285714,12.714285714285714,4.142857142857143,16.714285714285715,6.714285714285714,8.428571428571429,1.2857142857142858,4.142857142857143,1.5714285714285714,1.2857142857142858
2020-07-27,2,1.5714285714285714,6,4.571428571428571,45.42857142857143,13.285714285714286,12,4,16,6.142857142857143,8.285714285714286,1.1428571428571428,5.142857142857143,1.4285714285714286,1.4285714285714286
2020-07-28,1.8571428571428572,1.8571428571428572,6,4.428571428571429,43.857142857142854,13,12.428571428571429,3.5714285714285716,15.285714285714286,6,8,1.4285714285714286,5.142857142857143,1.8571428571428572,1.4285714285714286
2020-07-29,2.5714285714285716,2.7142857142857144,5.714285714285714,4.571428571428571,42.57142857142857,11.857142857142858,12.857142857142858,4,16.142857142857142,6,8,1.2857142857142858,5.571428571428571,2.2857142857142856,1.1428571428571428
2020-07-30,2.4285714285714284,2.5714285714285716,6.142857142857143,4.857142857142857,43.142857142857146,12.428571428571429,13.571428571428571,3.7142857142857144,14.571428571428571,5.428571428571429,7.857142857142857,1.2857142857142858,6,2.7142857142857144,1.1428571428571428
2020-07-31,2.7142857142857144,3,6.285714285714286,5.571428571428571,43.142857142857146,12.857142857142858,13.142857142857142,4,14.142857142857142,5.428571428571429,8.714285714285714,1.2857142857142858,5.142857142857143,2.5714285714285716,1.4285714285714286
2020-08-01,2.7142857142857144,2.857142857142857,5.714285714285714,5.571428571428571,42.714285714285715,13.571428571428571,13.142857142857142,3.4285714285714284,12,5,8.285714285714286,1.2857142857142858,4.857142857142857,2.4285714285714284,1.4285714285714286
2020-08-02,2.857142857142857,3,5.571428571428571,5.714285714285714,41.857142857142854,13.714285714285714,13,3.5714285714285716,12.571428571428571,4.571428571428571,8.285714285714286,1.2857142857142858,5.142857142857143,2,1.7142857142857142
2020-08-03,2.7142857142857144,3.2857142857142856,5.428571428571429,6.285714285714286,41.57142857142857,14.428571428571429,13.857142857142858,4.428571428571429,12.285714285714286,4.714285714285714,9.142857142857142,1.7142857142857142,4.142857142857143,2.2857142857142856,1.8571428571428572
2020-08-04,3,3,5.285714285714286,7.142857142857143,43.857142857142854,14.428571428571429,13.714285714285714,5.714285714285714,13,4.571428571428571,9,1.8571428571428572,4.285714285714286,2.4285714285714284,1.7142857142857142
2020-08-05,2.4285714285714284,2.4285714285714284,6,7.142857142857143,42.857142857142854,15.714285714285714,13.142857142857142,5.142857142857143,12.142857142857142,4.428571428571429,9.285714285714286,2,4.142857142857143,2.857142857142857,1.8571428571428572
2020-08-06,2.5714285714285716,2,5.285714285714286,6.571428571428571,42.142857142857146,16.142857142857142,12.285714285714286,5.714285714285714,11.857142857142858,4.714285714285714,9.285714285714286,1.7142857142857142,3.7142857142857144,2.4285714285714284,1.7142857142857142
2020-08-07,2.5714285714285716,2.142857142857143,5.142857142857143,6,41.142857142857146,15.142857142857142,12.285714285714286,5.571428571428571,13,4.428571428571429,8.714285714285714,1.5714285714285714,4,2.7142857142857144,1.4285714285714286
2020-08-08,2.5714285714285716,2.5714285714285716,5,5.714285714285714,39.857142857142854,14.428571428571429,12.571428571428571,6.285714285714286,12.857142857142858,4.285714285714286,8.857142857142858,1.4285714285714286,4.714285714285714,2.7142857142857144,1.2857142857142858
2020-08-09,2.5714285714285716,2.857142857142857,5,5.428571428571429,39.57142857142857,15.285714285714286,12.285714285714286,7,12.285714285714286,4.142857142857143,8.428571428571429,1.2857142857142858,4.142857142857143,2.7142857142857144,1
2020-08-10,2.7142857142857144,2.857142857142857,6,5,40,14.285714285714286,11,6,11.714285714285714,3.7142857142857144,7.571428571428571,0.8571428571428571,4.571428571428571,2.857142857142857,0.7142857142857143
2020-08-11,2.7142857142857144,3,6.714285714285714,4.714285714285714,39.285714285714285,14.428571428571429,11,5.285714285714286,11.285714285714286,4.142857142857143,7.714285714285714,0.5714285714285714,5.571428571428571,2.5714285714285716,0.5714285714285714
2020-08-12,2.857142857142857,2.5714285714285716,6.285714285714286,4.714285714285714,39.142857142857146,14,10.571428571428571,5.142857142857143,10.714285714285714,3.7142857142857144,6.857142857142857,0.7142857142857143,5.428571428571429,1.8571428571428572,0.42857142857142855
2020-08-13,2.4285714285714284,2.857142857142857,7,5,38.142857142857146,13.714285714285714,10,5.285714285714286,11.571428571428571,3.5714285714285716,6.714285714285714,1.1428571428571428,5.142857142857143,1.7142857142857142,0.7142857142857143
2020-08-14,2.2857142857142856,2.2857142857142856,6.571428571428571,4.571428571428571,38.142857142857146,14.142857142857142,9.857142857142858,5.285714285714286,11,4.285714285714286,6.285714285714286,1.4285714285714286,5.142857142857143,1.4285714285714286,0.8571428571428571
2020-08-15,2.5714285714285716,1.8571428571428572,6.857142857142857,5.142857142857143,38.142857142857146,14.428571428571429,9.142857142857142,4.714285714285714,10.428571428571429,4.857142857142857,5.571428571428571,1.7142857142857142,5,1.2857142857142858,0.8571428571428571
2020-08-16,2.4285714285714284,1.4285714285714286,6.571428571428571,4.857142857142857,38,13.428571428571429,9.428571428571429,4.857142857142857,11.142857142857142,4.857142857142857,5.571428571428571,2,5.285714285714286,1.7142857142857142,1.2857142857142858
2020-08-17,2.2857142857142856,1,6.142857142857143,4.142857142857143,37.285714285714285,13.857142857142858,8.714285714285714,6.142857142857143,10.857142857142858,4.857142857142857,4.857142857142857,2.142857142857143,4.857142857142857,1.8571428571428572,1.1428571428571428
2020-08-18,2.4285714285714284,1.2857142857142858,5.285714285714286,4.142857142857143,35.142857142857146,13.428571428571429,8.428571428571429,5.714285714285714,10.714285714285714,4.428571428571429,4.428571428571429,2.2857142857142856,4.285714285714286,2.142857142857143,1.5714285714285714
2020-08-19,2.7142857142857144,1.5714285714285714,5.285714285714286,4,36.285714285714285,13.428571428571429,9,6.285714285714286,10.142857142857142,4.857142857142857,4.857142857142857,2.7142857142857144,4.714285714285714,2.2857142857142856,1.8571428571428572
2020-08-20,3.2857142857142856,1.5714285714285714,4.714285714285714,4,37.285714285714285,12.285714285714286,8.857142857142858,6.857142857142857,9.142857142857142,4.714285714285714,4.714285714285714,2.7142857142857144,4.571428571428571,2.2857142857142856,1.5714285714285714
2020-08-21,3.4285714285714284,2,5.285714285714286,4.142857142857143,37.42857142857143,11.285714285714286,8.428571428571429,7,8.714285714285714,3.857142857142857,4.285714285714286,2.857142857142857,4.571428571428571,2.4285714285714284,1.8571428571428572
2020-08-22,3.2857142857142856,2,5.714285714285714,3.857142857142857,38.142857142857146,10.857142857142858,7.714285714285714,7.571428571428571,8.571428571428571,3.142857142857143,4.428571428571429,2.857142857142857,4.571428571428571,2.4285714285714284,1.7142857142857142
2020-08-23,3.7142857142857144,2,5.571428571428571,4.428571428571429,36.857142857142854,9.428571428571429,7.142857142857143,6.571428571428571,8.142857142857142,3.142857142857143,4.428571428571429,2.7142857142857144,5.285714285714286,2,1.7142857142857142
2020-08-24,4.428571428571429,1.8571428571428572,4.857142857142857,4.428571428571429,35,8.857142857142858,7.857142857142857,6,8.428571428571429,3.142857142857143,4.428571428571429,3.142857142857143,5.428571428571429,1.5714285714285714,2.142857142857143
2020-08-25,4,1.5714285714285714,5.571428571428571,4.428571428571429,35.142857142857146,9.142857142857142,7.142857142857143,6.857142857142857,7.428571428571429,3.4285714285714284,4.428571428571429,2.857142857142857,5,1.2857142857142858,1.7142857142857142
2020-08-26,3.857142857142857,1.5714285714285714,5.428571428571429,4.285714285714286,33.142857142857146,8.857142857142858,6.142857142857143,6.857142857142857,7.142857142857143,3.142857142857143,4.142857142857143,2.857142857142857,4.714285714285714,1,1.5714285714285714
2020-08-27,4,1.8571428571428572,5.285714285714286,4.285714285714286,32.285714285714285,9.428571428571429,6.714285714285714,5.857142857142857,6.857142857142857,3.7142857142857144,4.285714285714286,2.4285714285714284,5.857142857142857,1.4285714285714286,1.5714285714285714
2020-08-28,4.142857142857143,1.5714285714285714,5.142857142857143,4.571428571428571,30.571428571428573,9.428571428571429,6.571428571428571,5.714285714285714,6.285714285714286,3.4285714285714284,4.857142857142857,2.4285714285714284,5.714285714285714,1.4285714285714286,1.5714285714285714
2020-08-29,4.428571428571429,2.142857142857143,5,4.571428571428571,29.428571428571427,8.571428571428571,7.142857142857143,5.571428571428571,6.857142857142857,3.5714285714285716,5,2.2857142857142856,5.571428571428571,1.2857142857142858,1.7142857142857142
2020-08-30,5,2.5714285714285716,5.142857142857143,4.571428571428571,29.857142857142858,9.285714285714286,7.428571428571429,6.142857142857143,6.428571428571429,3.857142857142857,4.285714285714286,2.5714285714285716,4.571428571428571,1.4285714285714286,1.5714285714285714
2020-08-31,3.857142857142857,2.4285714285714284,4.714285714285714,5,30.428571428571427,9,6.857142857142857,5.857142857142857,5.571428571428571,4.714285714285714,4.285714285714286,2.142857142857143,4.285714285714286,1.2857142857142858,1.2857142857142858
2020-09-01,4.142857142857143,2.2857142857142856,4.142857142857143,4.857142857142857,30.142857142857142,8.571428571428571,7.428571428571429,5.714285714285714,6,4,3.857142857142857,2.4285714285714284,4.142857142857143,1.2857142857142858,1.4285714285714286
2020-09-02,4.142857142857143,2.142857142857143,4,4.857142857142857,29.714285714285715,7.714285714285714,7,5.857142857142857,6.285714285714286,3.7142857142857144,4.285714285714286,1.7142857142857142,3.7142857142857144,1.8571428571428572,1.7142857142857142
2020-09-03,3.857142857142857,1.7142857142857142,4,4.571428571428571,28.714285714285715,6.857142857142857,6.285714285714286,6.285714285714286,6.428571428571429,3,4.142857142857143,1.8571428571428572,2.857142857142857,1.2857142857142858,1.8571428571428572
2020-09-04,3.7142857142857144,2,3.857142857142857,4.285714285714286,30,6.571428571428571,5.714285714285714,5.857142857142857,6.142857142857143,3.4285714285714284,3.7142857142857144,1.7142857142857142,3,1.5714285714285714,1.5714285714285714
2020-09-05,3.5714285714285716,1.4285714285714286,3.142857142857143,4,28.428571428571427,7.285714285714286,5.428571428571429,5.428571428571429,5.285714285714286,3.5714285714285716,3.7142857142857144,1.8571428571428572,2.4285714285714284,1.7142857142857142,1.5714285714285714
2020-09-06,3.4285714285714284,1.1428571428571428,2.857142857142857,3.2857142857142856,27,7.714285714285714,4.571428571428571,5,5.285714285714286,3.5714285714285716,3.4285714285714284,1.8571428571428572,2.5714285714285716,1.5714285714285714,1.7142857142857142
2020-09-07,3.7142857142857144,1.5714285714285714,3,3.142857142857143,26.714285714285715,6.571428571428571,4,4.285714285714286,5.428571428571429,2.857142857142857,3.7142857142857144,1.7142857142857142,2.5714285714285716,1.5714285714285714,2
2020-09-08,3.5714285714285716,1.5714285714285714,2.857142857142857,2.857142857142857,26.857142857142858,5.857142857142857,3.7142857142857144,4,5,3.142857142857143,3.5714285714285716,1.8571428571428572,2.142857142857143,1.4285714285714286,1.8571428571428572
2020-09-09,3.4285714285714284,1.5714285714285714,2.857142857142857,2.7142857142857144,27.428571428571427,5.714285714285714,5.142857142857143,3.4285714285714284,4.857142857142857,3.2857142857142856,3,2,2.857142857142857,0.8571428571428571,1.5714285714285714
2020-09-10,3.5714285714285716,1.5714285714285714,2.857142857142857,2.4285714285714284,27.571428571428573,5.142857142857143,5.285714285714286,2.7142857142857144,4.428571428571429,3.857142857142857,2.857142857142857,2,2.5714285714285716,0.8571428571428571,1.2857142857142858
2020-09-11,3.4285714285714284,1.4285714285714286,2.4285714285714284,2.2857142857142856,26.571428571428573,4.857142857142857,5.714285714285714,3,4.714285714285714,3.857142857142857,2.7142857142857144,1.8571428571428572,2.5714285714285716,0.42857142857142855,1.1428571428571428
2020-09-12,3.2857142857142856,1.2857142857142858,2.7142857142857144,1.8571428571428572,26,5,6,3,4.714285714285714,3.4285714285714284,2.4285714285714284,1.5714285714285714,3,0.14285714285714285,1
2020-09-13,2.5714285714285716,1.2857142857142858,2.2857142857142856,1.7142857142857142,25.428571428571427,4.714285714285714,6,3.4285714285714284,4.142857142857143,3.2857142857142856,2.5714285714285716,1.5714285714285714,2.857142857142857,0.2857142857142857,0.7142857142857143
2020-09-14,2.5714285714285716,1.1428571428571428,2,1.5714285714285714,24,5.285714285714286,6.285714285714286,4,4.714285714285714,3.7142857142857144,2.4285714285714284,1.8571428571428572,2.7142857142857144,0.2857142857142857,0.5714285714285714
2020-09-15,2.5714285714285716,1.1428571428571428,2.2857142857142856,1.5714285714285714,22.571428571428573,6,6.571428571428571,3.857142857142857,4.571428571428571,4.142857142857143,2.4285714285714284,1.2857142857142858,3.2857142857142856,0.2857142857142857,0.7142857142857143
2020-09-16,2.5714285714285716,1.2857142857142858,2.142857142857143,1.2857142857142858,21.285714285714285,6.857142857142857,5.285714285714286,4,4.428571428571429,4.428571428571429,2,1.2857142857142858,2.7142857142857144,0.5714285714285714,0.7142857142857143
2020-09-17,3,1.2857142857142858,2,1.4285714285714286,20.142857142857142,7.857142857142857,5,4.571428571428571,4.571428571428571,3.857142857142857,2,1.2857142857142858,3.5714285714285716,0.5714285714285714,1
2020-09-18,3,1.2857142857142858,2.142857142857143,1,18.714285714285715,7.857142857142857,4.428571428571429,4.857142857142857,4.857142857142857,3.857142857142857,2.2857142857142856,1.1428571428571428,3,0.8571428571428571,1.1428571428571428
2020-09-19,2.857142857142857,1.4285714285714286,2.2857142857142856,0.8571428571428571,18.571428571428573,7.857142857142857,3.7142857142857144,4.571428571428571,5.142857142857143,4.142857142857143,2.2857142857142856,1.5714285714285714,2.857142857142857,1,1.1428571428571428
2020-09-20,3.142857142857143,1.4285714285714286,2.857142857142857,1,18,8.142857142857142,3.7142857142857144,4.142857142857143,5.142857142857143,4.285714285714286,2.2857142857142856,1.1428571428571428,2.857142857142857,1.4285714285714286,1
2020-09-21,3,1.4285714285714286,3.142857142857143,0.8571428571428571,17.571428571428573,8.142857142857142,3.857142857142857,3.857142857142857,4.571428571428571,4,2,1,3,1.4285714285714286,1
2020-09-22,3.2857142857142856,1.4285714285714286,2.7142857142857144,0.5714285714285714,17.428571428571427,7.714285714285714,3.142857142857143,3.857142857142857,4.428571428571429,3.7142857142857144,2,1.4285714285714286,2.857142857142857,1.7142857142857142,1.1428571428571428
2020-09-23,3.142857142857143,1.5714285714285714,2.857142857142857,1,18.857142857142858,6.857142857142857,3.4285714285714284,3.7142857142857144,3.857142857142857,3.2857142857142856,2,1.5714285714285714,2.7142857142857144,1.5714285714285714,1.1428571428571428
2020-09-24,2.5714285714285716,1.7142857142857142,3.142857142857143,0.8571428571428571,19,6.142857142857143,3.5714285714285716,3.857142857142857,3.5714285714285716,3.4285714285714284,1.7142857142857142,1.5714285714285714,2.142857142857143,1.5714285714285714,1
2020-09-25,2.4285714285714284,1.5714285714285714,3.2857142857142856,0.8571428571428571,19.285714285714285,7,3.5714285714285716,3.142857142857143,3.4285714285714284,3.2857142857142856,1.5714285714285714,1.7142857142857142,2.142857142857143,1.2857142857142858,0.8571428571428571
2020-09-26,2.142857142857143,1.7142857142857142,2.7142857142857144,1.1428571428571428,19.714285714285715,6.285714285714286,3.4285714285714284,3.5714285714285716,3.142857142857143,4,1.5714285714285714,1.7142857142857142,2.142857142857143,1.2857142857142858,1.1428571428571428
2020-09-27,1.7142857142857142,1.5714285714285714,2.2857142857142856,1,20.428571428571427,6.285714285714286,3.4285714285714284,3.5714285714285716,3.2857142857142856,3.7142857142857144,1.5714285714285714,2.142857142857143,2,0.7142857142857143,1.1428571428571428
2020-09-28,1.5714285714285714,1.4285714285714286,2.142857142857143,1,21.142857142857142,6.142857142857143,3.142857142857143,3.5714285714285716,3.5714285714285716,3.142857142857143,1.7142857142857142,2.142857142857143,1.7142857142857142,0.7142857142857143,1
2020-09-29,1.4285714285714286,1.2857142857142858,2.142857142857143,1.1428571428571428,19.714285714285715,5.857142857142857,3.4285714285714284,3.5714285714285716,3.5714285714285716,3.2857142857142856,1.7142857142857142,2.142857142857143,1.7142857142857142,0.42857142857142855,0.8571428571428571
2020-09-30,1.1428571428571428,0.8571428571428571,1.8571428571428572,0.8571428571428571,17.428571428571427,6.285714285714286,2.857142857142857,3.5714285714285716,3.857142857142857,3.2857142857142856,1.7142857142857142,2.142857142857143,1.5714285714285714,0.42857142857142855,0.7142857142857143
2020-10-01,1.2857142857142858,0.7142857142857143,1.5714285714285714,1,16.571428571428573,7.571428571428571,2.7142857142857144,2.857142857142857,3.857142857142857,3,1.7142857142857142,2.142857142857143,1.2857142857142858,0.7142857142857143,0.5714285714285714
2020-10-02,1.4285714285714286,0.8571428571428571,1.2857142857142858,1.1428571428571428,16,6.857142857142857,2.857142857142857,3,3.7142857142857144,3.4285714285714284,1.4285714285714286,2.2857142857142856,1.5714285714285714,0.7142857142857143,0.5714285714285714
2020-10-03,1.4285714285714286,0.5714285714285714,1.1428571428571428,1.2857142857142858,14.714285714285714,7,2.857142857142857,2.7142857142857144,3.857142857142857,2.5714285714285716,1.5714285714285714,2.4285714285714284,1.1428571428571428,0.5714285714285714,0.2857142857142857
2020-10-04,1.4285714285714286,0.8571428571428571,1.4285714285714286,1.7142857142857142,14.428571428571429,6.857142857142857,2.7142857142857144,2.5714285714285716,3.7142857142857144,2.2857142857142856,1.8571428571428572,2.142857142857143,1.1428571428571428,0.5714285714285714,0.2857142857142857
2020-10-05,1.4285714285714286,0.8571428571428571,1.1428571428571428,1.8571428571428572,13.571428571428571,7.285714285714286,2.857142857142857,3,3.4285714285714284,2.7142857142857144,1.4285714285714286,2.4285714285714284,1.1428571428571428,0.7142857142857143,0.14285714285714285
2020-10-06,1,0.8571428571428571,1,2,14.571428571428571,7,2.5714285714285716,2.5714285714285716,3.857142857142857,2.7142857142857144,1.2857142857142858,2.142857142857143,0.8571428571428571,1,0.14285714285714285
2020-10-07,1.1428571428571428,0.8571428571428571,1.1428571428571428,2,15.571428571428571,6.857142857142857,3.7142857142857144,2.4285714285714284,4.857142857142857,3,1.2857142857142858,1.8571428571428572,0.7142857142857143,0.8571428571428571,0.14285714285714285
2020-10-08,0.8571428571428571,0.7142857142857143,1.1428571428571428,1.8571428571428572,16.857142857142858,5.857142857142857,3.2857142857142856,2.5714285714285716,4.857142857142857,3.4285714285714284,1.5714285714285714,2.4285714285714284,0.5714285714285714,0.5714285714285714,0.14285714285714285
2020-10-09,0.7142857142857143,0.7142857142857143,1,2,16.857142857142858,5.857142857142857,3.142857142857143,2.4285714285714284,4.428571428571429,3.5714285714285716,1.5714285714285714,2.4285714285714284,0.42857142857142855,0.5714285714285714,0.2857142857142857
2020-10-10,0.7142857142857143,0.7142857142857143,1.4285714285714286,1.5714285714285714,16.428571428571427,5.285714285714286,3.4285714285714284,2.142857142857143,4.571428571428571,4.285714285714286,1.7142857142857142,1.8571428571428572,0.42857142857142855,1,0.42857142857142855
2020-10-11,0.8571428571428571,0.5714285714285714,1,1.1428571428571428,16.142857142857142,4.714285714285714,3.4285714285714284,2.4285714285714284,4.428571428571429,4.285714285714286,1.4285714285714286,1.8571428571428572,0.5714285714285714,1,0.42857142857142855
2020-10-12,1,0.42857142857142855,1,0.8571428571428571,16.142857142857142,4.285714285714286,3.4285714285714284,1.7142857142857142,4.571428571428571,4.285714285714286,1.4285714285714286,1.7142857142857142,1,0.8571428571428571,0.42857142857142855
